Cohort,Dev_0,Dev_1,Dev_2,Dev_3,Dev_4,Dev_5,Dev_6,Dev_7,Dev_8,Dev_9,Dev_10,Dev_11,Dev_12,Dev_13,Dev_14,Dev_15,Dev_16,Dev_17,Dev_18,Dev_19,Dev_20,Dev_21,Dev_22,Dev_23,Dev_24,Dev_25,Dev_26,Dev_27,Dev_28,Dev_29,Dev_30,Dev_31,Dev_32,Dev_33,Dev_34,Dev_35,Dev_36,Dev_37,Dev_38,Dev_39,Dev_40,Dev_41,Dev_42,Dev_43,Dev_44,Dev_45,Dev_46,Dev_47,Dev_48,Dev_49,Dev_50,Dev_51,Dev_52,Dev_53,Dev_54,Dev_55,Dev_56,Dev_57,Dev_58,Dev_59,Dev_60,Dev_61,Dev_62,Dev_63,Dev_64
2021 Q3,171087757.01,295406085.1,379409294.57,442362366.31,482727298.75,515697119.78,536772706.97,552004348.69,562455737.66,569465172.91,574780286.45,578814280.48,581408387.5,583381131.24,584615197.44,585476249.77,586165846.94,586644875.3,586975494.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021 Q4,190559994.05,327935488.25,423946041.17,484191038.69,528467290.48,557893730.66,581834481.33,597473371.92,609124513.35,616843265.36,622174383.92,626105301.1,628647707.6,630607634.59,632002894.63,632950131.85,633626894.87,634077019.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q1,176017879.03,291488623.48,370650096.63,425414629.65,466707912.46,496914653.64,517829813.26,532008883.44,542431074.27,549268953.45,554275368.0,557631842.39,559979242.11,561879282.67,563105273.99,563914832.77,564553423.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q2,166842130.48,290176048.6,376741917.72,444778205.16,489063570.4,518512074.51,541231708.77,557913029.33,569320071.1,576987740.89,582058957.16,586031202.91,588778755.06,590724707.72,592116734.65,593051079.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q3,212586795.07,354486620.39,465262040.82,544041279.5,598624943.91,634573194.87,660846189.22,679493644.8,692715488.74,701509127.61,707855895.05,712137652.67,715450490.64,717760996.28,719364039.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q4,190967757.65,321280611.22,422144662.58,485938574.95,532361087.17,565844062.61,587463961.06,602841309.24,614651658.87,622436268.54,628574209.24,632378921.59,635414222.13,637494977.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q1,171242591.87,295750913.1,380758885.54,447093345.09,494665422.91,524676438.5,547339514.23,564295801.06,576275323.86,584575411.14,589962296.96,593897344.14,596769251.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q2,214855039.83,371947512.63,475278563.06,547895793.72,598164111.32,634853838.52,660633170.95,678391401.95,690971445.92,699776494.5,706268962.38,710962327.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q3,220887101.36,377636761.0,482349508.9,554886120.97,607211782.47,644369481.47,669881550.91,688431653.95,700463073.45,709281523.27,716104844.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q4,220891528.51,381866544.52,496995442.68,573901115.36,627883985.28,663256025.19,688205809.15,706868951.9,720937817.63,729743644.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q1,207911281.82,346697723.85,446771805.0,522405638.98,570250724.51,604093120.01,627830559.84,645355858.01,658642841.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q2,236912183.78,400739912.0,517451719.35,596288949.4,654122609.02,693395009.43,722079487.95,741723427.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q3,234977158.57,403704375.61,505914485.46,580443531.72,634876298.86,676374335.2,704247747.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q4,208328872.06,336517625.82,432523255.81,499656939.28,550437328.03,582237006.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q1,198337761.77,344941619.78,443952055.94,516510202.63,566764761.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q2,174314716.3,310229238.35,398097632.04,463510117.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q3,205535304.55,339225047.47,437415120.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q4,201404007.37,342962568.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 Q1,191780928.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
