Cohort,Dev_0,Dev_1,Dev_2,Dev_3,Dev_4,Dev_5,Dev_6,Dev_7,Dev_8,Dev_9,Dev_10,Dev_11,Dev_12,Dev_13,Dev_14,Dev_15,Dev_16,Dev_17,Dev_18,Dev_19,Dev_20,Dev_21,Dev_22,Dev_23,Dev_24,Dev_25,Dev_26,Dev_27,Dev_28,Dev_29,Dev_30,Dev_31,Dev_32,Dev_33,Dev_34,Dev_35,Dev_36,Dev_37,Dev_38,Dev_39,Dev_40,Dev_41,Dev_42,Dev_43,Dev_44,Dev_45,Dev_46,Dev_47,Dev_48,Dev_49,Dev_50,Dev_51,Dev_52,Dev_53,Dev_54,Dev_55,Dev_56,Dev_57,Dev_58,Dev_59,Dev_60,Dev_61,Dev_62,Dev_63,Dev_64
2021 Q3,4089534.36,8141086.01,11873702.64,15687571.21,19021714.93,22734740.72,25970843.82,29159595.28,32142773.88,34870618.08,37690821.07,40609150.83,43167844.47,45820814.63,48083537.87,50236090.7,52586540.77,54812658.22,56907474.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021 Q4,4552275.42,9026701.69,13290320.3,16937957.68,20593003.33,23905008.25,27578865.69,30850929.51,34174581.84,37176684.17,40003698.66,42845769.36,45351978.22,47986146.12,50542906.39,52909506.56,55214841.61,57305393.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q1,4207432.82,7970687.95,11488210.2,14806036.65,18216905.14,21618798.76,24830309.11,27798741.66,30773623.65,33434737.38,36091177.97,38519397.39,40834780.87,43390011.11,45637957.01,47661806.15,49838431.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q2,3988203.89,8007828.0,11854462.29,15976444.38,19634556.51,22951142.88,26439819.36,29932196.04,33188275.33,36172397.73,38863292.1,41737061.52,44447209.73,47064251.53,49616701.94,51952568.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q3,5080507.31,9704146.61,14625411.95,19397148.35,23904886.1,27952555.26,31985925.64,35889023.16,39662251.94,43083787.25,46450734.22,49547704.65,52814684.56,55921279.21,58859971.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q4,4563666.53,8809592.32,13290364.27,17154273.89,20987881.44,24757820.63,28076728.84,31295234.87,34665522.17,37694334.05,40950371.84,43702190.84,46695358.38,49492932.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q1,4090690.39,8145910.99,11920824.92,15937048.49,19864059.29,23241766.16,26719460.46,30267060.06,33684293.53,36912409.15,39768917.39,42613895.61,45444835.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q2,5135176.02,10254309.51,14845266.38,19244158.8,23395890.66,27527418.84,31485358.72,35202666.46,38793061.73,42219344.09,45663894.09,49058882.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q3,5279782.99,10388167.9,15040897.91,19435270.25,23757278.6,27941849.93,31859080.56,35742471.1,39176570.82,42608351.85,46228734.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q4,5277229.3,10520673.75,15633650.67,20290360.19,24747005.1,28728475.19,32557440.49,36462527.45,40476147.93,43901290.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q1,4968611.11,9490660.3,13936370.41,18517440.48,22468553.42,26278987.86,29922989.5,33591091.4,37382788.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q2,5662389.8,11001035.08,16186524.36,20962230.46,25738823.04,30161205.12,34565202.61,38677267.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q3,5614344.36,11110889.91,15650617.91,20163903.66,24658171.69,29329682.87,33607786.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q4,4977844.93,9153966.34,13418300.03,17483914.99,21676801.23,25256702.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q1,4739745.94,9516428.1,13914812.77,18309517.54,22459538.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q2,4165404.43,8593533.52,12496711.78,16458375.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q3,4911234.11,9266689.63,13628174.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q4,4813702.92,9426651.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 Q1,4584399.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
