Cohort,Dev_0,Dev_1,Dev_2,Dev_3,Dev_4,Dev_5,Dev_6,Dev_7,Dev_8,Dev_9,Dev_10,Dev_11,Dev_12,Dev_13,Dev_14,Dev_15,Dev_16,Dev_17,Dev_18,Dev_19,Dev_20,Dev_21,Dev_22,Dev_23,Dev_24,Dev_25,Dev_26,Dev_27,Dev_28,Dev_29,Dev_30,Dev_31,Dev_32,Dev_33,Dev_34,Dev_35,Dev_36,Dev_37,Dev_38,Dev_39,Dev_40,Dev_41,Dev_42,Dev_43,Dev_44,Dev_45,Dev_46,Dev_47,Dev_48,Dev_49,Dev_50,Dev_51,Dev_52,Dev_53,Dev_54,Dev_55,Dev_56,Dev_57,Dev_58,Dev_59,Dev_60,Dev_61,Dev_62,Dev_63,Dev_64
2022 Q3,58990285.13,60320814.98,53014212.55,52710790.66,60848862.52,53460086.21,56661546.1,58055667.49,49950150.92,50080500.12,39547489.46,47818714.33,39697765.37,43845409.35,39218906.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022 Q4,47550307.85,51692134.46,50944457.98,47546194.24,50859328.74,49042370.79,49720714.71,50200300.47,41463828.75,40802813.86,45421397.93,38788082.76,33567278.95,35798187.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q1,44765966.82,52275019.43,52917737.41,51854732.25,43673583.24,50266109.71,50557681.41,45858583.62,47864992.85,44107527.6,44569748.03,38051885.01,32001986.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q2,52613769.45,51228423.14,56247045.46,55887106.54,58571914.9,46460651.72,48405126.17,55031854.2,50389261.29,43232674.93,48912740.85,41908440.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q3,60047746.69,66012601.99,53253249.35,63019454.91,51661633.28,46766924.65,50085617.67,52623622.65,54944513.84,42476790.83,42282681.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023 Q4,65367144.2,55249494.57,52550168.12,53143560.59,58926817.61,54066600.0,47112180.72,45531044.23,44356524.79,40276003.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q1,52338308.06,63323944.23,55878138.08,47161087.31,50845244.23,49680273.15,55780110.61,48223823.67,47715987.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q2,58416114.79,61480844.49,56759883.91,54881747.62,56809928.17,59256125.0,57599652.91,58114186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q3,60756557.36,62294285.54,64655897.11,55264301.58,62574568.47,61165138.77,45560935.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024 Q4,49983481.18,53316434.18,54239779.62,52702384.24,43186036.1,49992368.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q1,63436593.87,61497753.53,52732229.37,47097550.32,61032141.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q2,49109815.2,44439675.02,44385373.98,52279873.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q3,53626100.42,57369549.9,60906778.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025 Q4,57947784.29,65190259.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026 Q1,65321299.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
